Continent,Country,Date,Title,Region,SoilLEX.Keyword,translated.title,Link
Asia,Cyprus,1/01/1967,Forest Law,National,Soil conservation,Forest Law,https://www.fao.org/faolex/results/details/en/c/LEX-FAOC075752/
Europe,Albania,28/01/2005,"Regulation No. 80 on the establishment, functioning, tasks and responsibilities of the agricultural land protection authorities.",National,Soil conservation,"Regulation No. 80 on the establishment, functioning, tasks and responsibilities of the agricultural land protection authorities.",https://www.fao.org/faolex/results/details/en/c/LEX-FAOC066990/
Europe,Albania,28/01/2005,Regulation No. 59 on the analysis of agricultural land indicators.,National,Soil monitoring,Regulation No. 59 on the analysis of agricultural land indicators.,https://www.fao.org/faolex/results/details/en/c/LEX-FAOC066989/
Europe,Albania,20/02/2006,Guideline No.1 on modification of agricultural land categories and land resources categorization.,National,Soil conservation,Guideline No.1 on modification of agricultural land categories and land resources categorization.,https://www.fao.org/faolex/results/details/en/c/LEX-FAOC068740/
Europe,Albania,20/02/2006,Guideline No.1 on modification of agricultural land categories and land resources categorization.,National,Soil monitoring,Guideline No.1 on modification of agricultural land categories and land resources categorization.,https://www.fao.org/faolex/results/details/en/c/LEX-FAOC068740/
Asia,Iran,16/08/1967,Law on Protection and Exploitation of Forests and Meadows.,National,Soil biodiversity loss,Law on Protection and Exploitation of Forests and Meadows.,https://www.fao.org/faolex/results/details/en/c/LEX-FAOC159662/
Asia,Iran,16/08/1967,Law on Protection and Exploitation of Forests and Meadows.,National,Soil conservation,Law on Protection and Exploitation of Forests and Meadows.,https://www.fao.org/faolex/results/details/en/c/LEX-FAOC159662/
Asia,Iran,16/08/1967,Law on Protection and Exploitation of Forests and Meadows.,National,Soil erosion,Law on Protection and Exploitation of Forests and Meadows.,https://www.fao.org/faolex/results/details/en/c/LEX-FAOC159662/
Africa,Kenya,1/01/1968,Agriculture (Sugar Settlement Organization) Rules (Cap. 318).,National,Nutrient Imbalance,Agriculture (Sugar Settlement Organization) Rules (Cap. 318).,https://www.fao.org/faolex/results/details/en/c/LEX-FAOC063326/
Africa,Kenya,1/01/1968,Agriculture (Sugar Settlement Organization) Rules (Cap. 318).,National,Soil conservation,Agriculture (Sugar Settlement Organization) Rules (Cap. 318).,https://www.fao.org/faolex/results/details/en/c/LEX-FAOC063326/
Africa,Kenya,1/01/1968,Agriculture (Sugar Settlement Organization) Rules (Cap. 318).,National,Soil erosion,Agriculture (Sugar Settlement Organization) Rules (Cap. 318).,https://www.fao.org/faolex/results/details/en/c/LEX-FAOC063326/
South America,Colombia,14/08/1968,"Decreto Nş 2.202 - Reglamenta la industria y comercio de los abonos o fertilizantes químicos simples, químicos compuestos. orgánicos naturales, orgánicos reforzados, enmiendas y acondicionadores del suelo.",National,Nutrient Imbalance,"Decree No. 2,202 - Regulates the industry and trade of simple chemical fertilizers or compound chemicals. natural organics, reinforced organics, soil amendments and conditioners.",https://www.fao.org/faolex/results/details/en/c/LEX-FAOC025066/
Africa,Namibia,13/06/1969,Soil Conservation Act.,National,Soil conservation,Soil Conservation Act.,https://www.fao.org/faolex/results/details/en/c/LEX-FAOC126829/
Africa,Namibia,13/06/1969,Soil Conservation Act.,National,Soil erosion,Soil Conservation Act.,https://www.fao.org/faolex/results/details/en/c/LEX-FAOC126829/
Africa,Central African Rep.,4/07/1969,Ordonnance nş 69-38 portant interdiction de défricher les pentes menacées par l'érosion de certains bassins versants sis ŕ proximité et en dehors du périmčtre urbain de Bangui.,National,Soil erosion,Ordinance No. 69-38 prohibiting the clearing of slopes threatened by erosion of certain watersheds located near and outside the urban perimeter of Bangui.,https://www.fao.org/faolex/results/details/en/c/LEX-FAOC001497/
Africa,Morocco,25/07/1969,Dahir nş 1-69-170 sur la défense et la restauration des sols.,National,Soil conservation,Dahir nş 1-69-170 on the defense and restoration of soils.,https://www.fao.org/faolex/results/details/en/c/LEX-FAOC012062/
Africa,Morocco,25/07/1969,Dahir nş 1-69-170 sur la défense et la restauration des sols.,National,Soil monitoring,Dahir nş 1-69-170 on the defense and restoration of soils.,https://www.fao.org/faolex/results/details/en/c/LEX-FAOC012062/
Africa,Morocco,25/07/1969,Dahir nş 1-69-170 sur la défense et la restauration des sols.,National,Soil restoration,Dahir nş 1-69-170 on the defense and restoration of soils.,https://www.fao.org/faolex/results/details/en/c/LEX-FAOC012062/
South America,Venezuela,11/12/1969,"Decreto Nş 1.333 - Reglamento de la Ley forestal, de suelos y de aguas.",National,Soil conservation,"Decree No. 1,333 - Regulation of the Forestry, Soil and Water Law.",https://www.fao.org/faolex/results/details/en/c/LEX-FAOC003046/
South America,Venezuela,11/12/1969,"Decreto Nş 1.333 - Reglamento de la Ley forestal, de suelos y de aguas.",National,Soil pollution,"Decree No. 1,333 - Regulation of the Forestry, Soil and Water Law.",https://www.fao.org/faolex/results/details/en/c/LEX-FAOC003046/
South America,Venezuela,11/12/1969,"Decreto Nş 1.333 - Reglamento de la Ley forestal, de suelos y de aguas.",National,Waterlogging,"Decree No. 1,333 - Regulation of the Forestry, Soil and Water Law.",https://www.fao.org/faolex/results/details/en/c/LEX-FAOC003046/
Oceania,Australia,9/04/1970,Soil Conservation and Land Utilisation Act.,Northern Territory,Soil conservation,Soil Conservation and Land Utilisation Act.,https://www.fao.org/faolex/results/details/en/c/LEX-FAOC018608/
Africa,South Africa,23/09/1970,Mountain Catchment Areas Act.,National,Soil erosion,Mountain Catchment Areas Act.,https://www.fao.org/faolex/results/details/en/c/LEX-FAOC018621/
North America,United States of America,19/12/1970,Water Bank Act (16 U.S.C. 1301 et seq.),National,Soil conservation,Water Bank Act (16 U.S.C. 1301 et seq.),https://www.fao.org/faolex/results/details/en/c/LEX-FAOC197082/
North America,United States of America,19/12/1970,Water Bank Act (16 U.S.C. 1301 et seq.),National,Soil erosion,Water Bank Act (16 U.S.C. 1301 et seq.),https://www.fao.org/faolex/results/details/en/c/LEX-FAOC197082/
North America,United States of America,19/12/1970,Water Bank Act (16 U.S.C. 1301 et seq.),National,Soil restoration,Water Bank Act (16 U.S.C. 1301 et seq.),https://www.fao.org/faolex/results/details/en/c/LEX-FAOC197082/
Asia,Japan,25/12/1970,Act to Prevent Soil Contamination on Agricultural Land (No. 139 of 1970).,National,Soil pollution,Act to Prevent Soil Contamination on Agricultural Land (No. 139 of 1970).,https://www.fao.org/faolex/results/details/en/c/LEX-FAOC020666/
Asia,Japan,1/01/1971,"Cabinet Order for the implementation of the agricultural land soil pollution prevention Law, Cabinet Order No. 204 of 1971, amended by Cabinet Order No. 219 of 1971 and No. 375 of 1972, No. 103 of 1975.)",National,Soil pollution,"Cabinet Order for the implementation of the agricultural land soil pollution prevention Law, Cabinet Order No. 204 of 1971, amended by Cabinet Order No. 219 of 1971 and No. 375 of 1972, No. 103 of 1975.)",https://www.fao.org/faolex/results/details/en/c/LEX-FAOC020667/
North America,Dominican Rep.,4/06/1971,Ley Nş 146 - Ley minera.,National,Soil biodiversity loss,Law No. 146 - Mining Law.,https://www.fao.org/faolex/results/details/en/c/LEX-FAOC044855/
North America,Dominican Rep.,4/06/1971,Ley Nş 146 - Ley minera.,National,Soil monitoring,Law No. 146 - Mining Law.,https://www.fao.org/faolex/results/details/en/c/LEX-FAOC044855/
North America,Dominican Rep.,4/06/1971,Ley Nş 146 - Ley minera.,National,Soil quality,Law No. 146 - Mining Law.,https://www.fao.org/faolex/results/details/en/c/LEX-FAOC044855/
South America,Argentina,1/01/1972,Ley 2480 - Ley de conservación de los suelos.,Catamarca,Soil conservation,Law 2480 - Soil Conservation Law.,https://www.fao.org/faolex/results/details/en/c/LEX-FAOC180932/
North America,Canada,1/01/1972,"Environment Quality Act (R.S.Q., c. Q-2).",Québec,Soil conservation,"Environment Quality Act (R.S.Q., c. Q-2).",https://www.fao.org/faolex/results/details/en/c/LEX-FAOC052981/
North America,Canada,1/01/1972,"Environment Quality Act (R.S.Q., c. Q-2).",Québec,Soil pollution,"Environment Quality Act (R.S.Q., c. Q-2).",https://www.fao.org/faolex/results/details/en/c/LEX-FAOC052981/
North America,Canada,1/01/1972,"Environment Quality Act (R.S.Q., c. Q-2).",Québec,Soil restoration,"Environment Quality Act (R.S.Q., c. Q-2).",https://www.fao.org/faolex/results/details/en/c/LEX-FAOC052981/
South America,Argentina,13/01/1972,"Ley Nş 3.778 - Declara Parques Provinciales, Monumentos Naturales y Reservas Provinciales las superficies del territorio de la Provincia de Tucumán que resulten necesarias para la protección y conservación de los Recursos Naturales Renovables.",Tucumán,Soil conservation,"Law No. 3,778 - Declares Provincial Parks, Natural Monuments and Provincial Reserves the surfaces of the territory of the Province of Tucumán that are necessary for the protection and conservation of Renewable Natural Resources.",https://www.fao.org/faolex/results/details/en/c/LEX-FAOC109213/
North America,Haiti,20/11/1972,"Décret du 20 novembre 1972 créant une Commission nationale dénommée: \Commission Nationale d'Aménagement du Territoire\"" (CONAT).""",National,Soil conservation,"Decree of November 20, 1972 creating a National Commission called: “National Commission for Territorial Planning” (CONAT).",https://www.fao.org/faolex/results/details/en/c/LEX-FAOC002850/
North America,Haiti,20/11/1972,"Décret du 20 novembre 1972 créant une Commission nationale dénommée: \Commission Nationale d'Aménagement du Territoire\"" (CONAT).""",National,Soil pollution,"Decree of November 20, 1972 creating a National Commission called: “National Commission for Territorial Planning” (CONAT).",https://www.fao.org/faolex/results/details/en/c/LEX-FAOC002850/
North America,Haiti,20/11/1972,"Décret du 20 novembre 1972 créant une Commission nationale dénommée: \Commission Nationale d'Aménagement du Territoire\"" (CONAT).""",National,Soil sealing,"Decree of November 20, 1972 creating a National Commission called: “National Commission for Territorial Planning” (CONAT).",https://www.fao.org/faolex/results/details/en/c/LEX-FAOC002850/
Asia,Cyprus,8/12/1972,Town and Country Planning Law,National,Soil conservation,Town and Country Planning Law,https://www.fao.org/faolex/results/details/en/c/LEX-FAOC003084/
North America,Panama,11/12/1972,Constitucion Politica de Panama.,National,Soil conservation,Political Constitution of Panama.,https://www.fao.org/faolex/results/details/en/c/LEX-FAOC127523
North America,Panama,11/12/1972,Constitucion Politica de Panama.,National,Soil pollution,Political Constitution of Panama.,https://www.fao.org/faolex/results/details/en/c/LEX-FAOC127523
North America,Panama,11/12/1972,Constitucion Politica de Panama.,National,Soil quality,Political Constitution of Panama.,https://www.fao.org/faolex/results/details/en/c/LEX-FAOC127523
Africa,Botswana,30/12/1972,Agricultural Resources Conservation Act (Chapter 35:06).,National,Nutrient Imbalance,Agricultural Resources Conservation Act (Chapter 35:06).,https://www.fao.org/faolex/results/details/en/c/LEX-FAOC002766/
Africa,Botswana,30/12/1972,Agricultural Resources Conservation Act (Chapter 35:06).,National,Soil conservation,Agricultural Resources Conservation Act (Chapter 35:06).,https://www.fao.org/faolex/results/details/en/c/LEX-FAOC002766/
Africa,Botswana,30/12/1972,Agricultural Resources Conservation Act (Chapter 35:06).,National,Soil erosion,Agricultural Resources Conservation Act (Chapter 35:06).,https://www.fao.org/faolex/results/details/en/c/LEX-FAOC002766/
Africa,Tunisia,10/10/1973,Décret nş 73-477 instituant le Grand Prix du Président de la République pour le reboisement et la protection des sols.,National,Soil conservation,Decree No. 73-477 establishing the Grand Prize of the President of the Republic for reforestation and soil protection.,https://www.fao.org/faolex/results/details/en/c/LEX-FAOC002808/
South America,Colombia,12/12/1973,Ley Nş 23 - Ley para prevenir y controlar la contaminación del medio ambiente.,National,Soil pollution,Law No. 23 - Law to prevent and control environmental pollution.,https://www.fao.org/faolex/results/details/en/c/LEX-FAOC042156/
South America,Colombia,12/12/1973,Ley Nş 23 - Ley para prevenir y controlar la contaminación del medio ambiente.,National,Soil restoration,Law No. 23 - Law to prevent and control environmental pollution.,https://www.fao.org/faolex/results/details/en/c/LEX-FAOC042156/
South America,Chile,1/01/1974,Decreto Ley Nş 701 - Fomento forestal.,National,Soil erosion,Decree Law No. 701 - Forestry Promotion.,https://www.fao.org/faolex/results/details/en/c/LEX-FAOC007311/
Asia,Malaysia,1/01/1974,Environmental Quality Act 1974 (No. 127 of 1974).,National,Soil pollution,Environmental Quality Act 1974 (No. 127 of 1974).,https://www.fao.org/faolex/results/details/en/c/LEX-FAOC013278/
South America,Chile,1/01/1974,Decreto Ley Nş 701 - Fomento forestal.,National,Soil restoration,Decree Law No. 701 - Forestry Promotion.,https://www.fao.org/faolex/results/details/en/c/LEX-FAOC007311/
Europe,Albania,17/05/2006,Regulation No. 3 on the plans of rehabilitation of the areas damaged by mining companies.,National,Soil pollution,Regulation No. 3 on the plans of rehabilitation of the areas damaged by mining companies.,https://www.fao.org/faolex/results/details/en/c/LEX-FAOC068856/
Europe,Albania,17/05/2006,Regulation No. 3 on the plans of rehabilitation of the areas damaged by mining companies.,National,Soil restoration,Regulation No. 3 on the plans of rehabilitation of the areas damaged by mining companies.,https://www.fao.org/faolex/results/details/en/c/LEX-FAOC068856/
Asia,Iran,2/06/1974,Environmental Protection Law.,National,Soil conservation,Environmental Protection Law.,https://www.fao.org/faolex/results/details/en/c/LEX-FAOC034983/
Asia,Iran,2/06/1974,Environmental Protection Law.,National,Soil pollution,Environmental Protection Law.,https://www.fao.org/faolex/results/details/en/c/LEX-FAOC034983/
Asia,Iran,2/06/1974,Environmental Protection Law.,National,Soil restoration,Environmental Protection Law.,https://www.fao.org/faolex/results/details/en/c/LEX-FAOC034983/
South America,Colombia,18/12/1974,Decreto Ley Nş 2811 - Aprueba el Código nacional de recursos naturales renovables y de protección del medio ambiente. Texto consolidado.,National,Soil conservation,Decree Law No. 2811 - Approves the National Code of Renewable Natural Resources and Environmental Protection. Consolidated text.,https://www.fao.org/faolex/results/details/en/c/LEX-FAOC175530/
South America,Colombia,18/12/1974,Decreto Ley Nş 2811 - Aprueba el Código nacional de recursos naturales renovables y de protección del medio ambiente. Texto consolidado.,National,Soil monitoring,Decree Law No. 2811 - Approves the National Code of Renewable Natural Resources and Environmental Protection. Consolidated text.,https://www.fao.org/faolex/results/details/en/c/LEX-FAOC175530/
